Date,Site,treatment,Plot,Fill,Mass,NH4,NO3,PO4,TFPA,TRS,Bubles/sediment,Time,Average vacutainer 7.176g
7/12/2017,Mesic,Control,2,,13.13,0.306684784,0,0.015305525,1.845039121,0.064148075,,,
7/12/2017,Mesic,Control,3,,7.8,0.314257247,0.001515698,,,0.073178953,,,
7/12/2017,Mesic,Control,4,,12.94,0.287753624,0,0.022193012,1.618141106,0.048913481,,,
7/12/2017,Mesic,Control,5,,13.04,0.257463769,0,0.020662459,1.200171079,-0.006169743,,,
7/12/2017,Mesic,Control,6,,8.46,0.454347827,0,0.016836078,1.67785111,0.063241363,,,
7/12/2017,Mesic,Control,7,,12.92,0.435416668,0,0.008928223,1.200171079,0.01760115,,,
7/12/2017,Mesic,Control,8,,13.07,0.363478262,0.075784889,0.017856446,0.125391008,0.026392969,,,
7/12/2017,Mesic,Snowfence,1,,11.12,0.35969203,0,0.013519881,0.101507007,0.03272327,,,
7/12/2017,Mesic,Snowfence,2,,12.82,0.348333334,0.057596516,0.020917551,0.471709031,0.051594868,,,
7/12/2017,Mesic,Snowfence,3,,12.97,0.363478262,0,0.016070801,1.128519074,0.086093267,,,
7/12/2017,Mesic,Snowfence,4,,13.08,0.261250001,0,0.014795341,2.239125147,0.019847257,,,
7/12/2017,Mesic,Snowfence,5,,12.91,0.238532609,0,0.024999024,3.95877326,0.069888992,,,
7/12/2017,Mesic,Snowfence,6,,13.14,0.480851451,0,0.006887486,1.97640113,0.029676778,,,
7/12/2017,Mesic,Snowfence,7,,13.15,0.427844204,0,0.004081473,1.845039121,0.021488777,,,
7/12/2017,Mesic,Snowfence,8,,13.34,0.412699277,0,0.006632394,0.591129039,0.029754311,,,
7/12/2017,Mesic,Ancillary,1,,11.82,0.363478262,0,0.023468472,2.346603154,0.023258361,,,
7/12/2017,Mesic,Ancillary,2,,12.99,0.42027174,0,0.080354007,1.880865124,0.063031048,,,
7/12/2017,Mesic,Ancillary,3,,12.92,0.291539856,0,0.018621722,2.716805179,0.033854451,,,
7/12/2017,Mesic,Ancillary,4,,,,,,,,,,
7/12/2017,Mesic,Ancillary,5,,11.72,0.408913045,0.009094187,0.020152275,2.788457183,0.035645831,,,
7/12/2017,Mesic,Ancillary,6,,9.45,0.382409421,0,0.018876814,2.895935191,0.041034244,,,
7/12/2017,Mesic,Ancillary,7,,12.83,0.374836958,0,0.006887486,2.167473143,0.002151842,,,
7/12/2017,Mesic,Ancillary,8,,13,0.329402175,0,0.037753629,2.358545155,0.096277901,,,
7/12/2017,Mesic,fertilized past,1,,7.45,0.935199278,,,,,,,
7/12/2017,Mesic,fertilized past,2,,10.79,0.321829711,0,0.663253666,3.063123202,-0.00225487,,,
7/12/2017,Mesic,fertilized past,3,,12.65,0.480851451,0.004547093,1.598896197,1.988343131,0.057820137,,,
7/12/2017,Mesic,fertilized past,4,,,,,,,,,,
7/12/2017,Mesic,fertilized past,5,,,,,,,,,,
7/16/2017,Hydric,Control,1,,13.1,0.314257247,0.030313956,0.004672383,0,0.019444582,,,
7/16/2017,Hydric,Control,2,,12.98,0.484637683,0.02728256,0.005200335,0,-0.003123613,,,
7/16/2017,Hydric,Control,3,,13.01,0.408913045,0.004547093,0.005464312,0,0.024997371,,,
7/16/2017,Hydric,Control,4,,12.12,0.371050726,0.01364128,0.005728288,0.244811016,0.053237417,,,
7/16/2017,Hydric,Control,5,,13.03,0.363478262,0.021219769,0.005992265,0.316463021,0.019737173,,,
7/16/2017,Hydric,Control,6,,9.68,0.253677537,0,0.052716091,1.176287077,0.019126006,,,
7/16/2017,Hydric,Control,7,,13.03,0.261250001,0.01364128,0.005992265,0,0.036033593,,,
7/16/2017,Hydric,Control,8,,12,0.212028986,0,0.0078401,0,0.039218482,,,
7/16/2017,Hydric,Snowfence,1,,,,,,,0.020397897,,,
7/16/2017,Hydric,Snowfence,2,,13,0.204456522,0.030313956,0.006256241,0,0.011803612,,,
7/16/2017,Hydric,Snowfence,3,,13.05,0.42027174,0.01364128,0.011799746,0.483651032,0.032516198,,,
7/16/2017,Hydric,Snowfence,4,,13.06,0.393768117,0.01364128,0.006256241,0.352289023,0.032985796,,,
7/16/2017,Hydric,Snowfence,5,,13.02,0.412699277,0.003031396,0.0078401,0,0.054807462,,,
7/16/2017,Hydric,Snowfence,6,,12.45,0.329402175,0.006062791,0.004936359,0.065681004,0.065118558,,,
7/16/2017,Hydric,Snowfence,7,,8.31,0.268822465,0.075784889,0.016815298,0.543361036,0.053164775,,,
7/16/2017,Hydric,Snowfence,8,,13.04,0.242318841,0.015156978,0.009423958,0.949389062,0.019089458,,,
7/16/2017,Hydric,Ancillary,1,,11.58,0.177952899,0.024251164,0.080433615,2.358545155,0.051869923,,,
7/16/2017,Hydric,Ancillary,2,,13.11,0.238532609,0.015156978,0.008104076,0,0.016148746,,,
7/16/2017,Hydric,Ancillary,3,,13.03,0.473278987,0.012125582,0.006520218,0,0.041764228,,,
7/16/2017,Hydric,Ancillary,4,,13.1,0.397554349,0.009094187,0.011535769,0,0.01149834,,,
7/16/2017,Hydric,Ancillary,5,,11.99,0.431630436,0,0.009423958,0.268695018,0.050619212,,,
7/16/2017,Hydric,Ancillary,6,,12.56,0.344547102,0.006062791,0.003624249,0,0.004137138,,,
7/16/2017,Hydric,Ancillary,7,,13.1,0.314257247,0.021219769,0.004153337,0,0.052815358,,,
7/16/2017,Hydric,Ancillary,8,,7.9,0.321829711,0.034861049,,,0.043188851,,,
7/16/2017,Hydric,fertilized past,1,,13.09,0.138989493,0.006286627,0.004682424,0.065681004,0.039815654,,,
7/16/2017,Hydric,fertilized past,2,,13.03,0.108714554,0.006286627,0.007592405,0,0.033507627,,,
7/16/2017,Hydric,fertilized past,3,,7.75,,0.003143313,,,0.0456519,,,
7/16/2017,Hydric,fertilized past,4,,8.98,0.114219088,0.005500798,0.257586228,0.746375049,0.015738839,,,
7/16/2017,Hydric,fertilized past,5,,8.21,0.144494027,0.011001596,,0.340347022,0.056708886,,,
7/16/2017,Hydric,Lysim 2,1,,13.03,0.086696416,0,0.005211511,0.376173025,0.037740991,,,
7/16/2017,Hydric,Lysim 2,2,,8.49,0.101833886,0.054222154,0.014999629,0.125391008,0.052772759,,,
7/16/2017,Hydric,Lysim 2,3,,,,,,,,,,
7/16/2017,Hydric,Lysim 2,4,,11.6,0.132108825,0.000785828,0.010237842,0.161217011,0.032902978,,,
7/16/2017,Hydric,Lysim 2,5,,13,0.089448683,0.012573253,0.006269686,0,0.079432544,,,
7/18/2017,Mesic,Control,1,,13.14,0.089448683,0.003929142,0.025845922,1.916691126,0.024897166,,,
7/18/2017,Mesic,Control,2,,13.06,0.068806679,0.000785828,0.01790961,0.45976703,0.027984065,,,
7/18/2017,Mesic,Control,3,,8.11,0.074311214,0,,2.048053135,0.029926282,,,
7/18/2017,Mesic,Control,4,,13.12,0.066054412,0.000785828,0.019496873,2.095821138,0.005951094,,,
7/18/2017,Mesic,Control,5,,13.15,0.077063481,0,0.015793261,1.833097121,0.060042006,,,
7/18/2017,Mesic,Control,6,,9.9,0.089448683,0,0.019761417,1.952517128,0.070628692,,,
7/18/2017,Mesic,Control,7,,13.16,0.093577084,0,0.008915124,1.439011095,0.081462778,,,
7/18/2017,Mesic,Control,8,,13.02,0.104586153,0.003929142,0.016322348,0.949389062,0.02480651,,,
7/18/2017,Mesic,Snowfence,1,,12.18,0.094953218,0.024360678,0.012354192,0,0.099803925,,,
7/18/2017,Mesic,Snowfence,2,,7.82,0.09220095,0.00942994,,73.80753586,0.03960818,,,
7/18/2017,Mesic,Snowfence,3,,13.11,0.094953218,0,0.014999629,1.164345077,0.053086038,,,
7/18/2017,Mesic,Snowfence,4,,13.11,0.086696416,0,0.015528717,2.394371158,0.028547252,,,
7/18/2017,Mesic,Snowfence,5,,12.06,0.081191882,0,0.015957704,2.597385171,0.104777465,,,
7/18/2017,Mesic,Snowfence,6,,13.17,0.079815748,0,0.004255388,1.474837097,0.022705008,,,
7/18/2017,Mesic,Snowfence,7,,13.19,0.075687347,0,0.002659617,0.770259051,0.069148521,,,
7/18/2017,Mesic,Snowfence,8,,13.33,0.064678279,0,0.003723464,1.05686707,-0.012138616,,,
7/18/2017,Mesic,fertilized past,1,,7.64,,0.001571657,,,0.035455517,,,
7/18/2017,Mesic,fertilized past,2,,10.11,0.093577084,0,1.4053418,3.784202635,0.007901531,,,
7/18/2017,Mesic,fertilized past,3,,12.28,0.125228157,0.002357485,1.32874482,1.697643923,0.044128176,,,
7/18/2017,Mesic,fertilized past,4,,7.7,,0.099014368,,,0.033556213,,,
7/18/2017,Mesic,fertilized past,5,,,,,,,,,,
7/18/2017,Xeric,Control,1,,8.1,0.08807255,0.000785828,,2.191503973,0.040483644,,,
7/18/2017,Xeric,Control,2,,13.06,0.097705485,0.007072455,0.01223424,0.351875286,0.058508483,,,
7/18/2017,Xeric,Control,3,,12.96,0.077063481,0.007072455,0.015425781,0.623498313,0.044105048,,,
7/18/2017,Xeric,Control,4,,,,,,,0.054536426,,,
7/18/2017,Xeric,Control,5,,12.59,0.071558947,0.008644111,0.017819436,0.722270323,0.001394643,,,
7/18/2017,Xeric,Control,6,,12.84,0.079815748,0,0.010106546,0.413607792,0.052149984,,,
7/18/2017,Xeric,Control,7,,11.85,0.083944149,0.000785828,0.006915005,0.253103276,0.088989725,,,
7/18/2017,Xeric,Control,8,,13.07,0.078439615,0,0.003723464,0,0.003588726,,,
7/18/2017,Xeric,Snowfence,1,,12.96,0.075687347,0,0.003191541,0.537072805,0.039636914,,,
7/18/2017,Xeric,Snowfence,2,,12.9,0.101833886,0.007858283,0.003457503,0.38891479,0.050165129,,,
7/18/2017,Xeric,Snowfence,3,,13.11,0.083944149,0.020431536,0.001861732,0.179024268,0.035490433,,,
7/18/2017,Xeric,Snowfence,4,,13.05,0.08807255,0.073867862,0.007180967,0.401261291,0.014204851,,,
7/18/2017,Xeric,Snowfence,5,,13,0.063302145,0.018074051,0.001063847,0.067905757,0.073185576,,,
7/18/2017,Xeric,Snowfence,6,,11.68,0.066054412,0.013359081,0.004521349,0,0.033236771,,,
7/18/2017,Xeric,Snowfence,7,,8.55,0.056421477,0.007072455,0.04601138,0.228410273,0.016883735,,,
7/18/2017,Xeric,Snowfence,8,,13.09,0.071558947,0.001571657,0,0.339528785,0.059225532,,,
7/18/2017,Xeric,fertilized past,1,,,,,,,,,,
7/18/2017,Xeric,fertilized past,2,,12.93,0.151374695,2.108377369,1.266307967,0.092598759,0.022744072,,,
7/18/2017,Xeric,fertilized past,3,,,,,,,,,,
7/18/2017,Xeric,fertilized past,4,,7.72,0.125228157,,,1.845801938,0.058421441,,,
7/18/2017,Xeric,fertilized past,5,,7.83,0.513297829,0.026718163,,,0.080822818,,,
7/18/2017,Xeric,Ancillary,1,,10.92,0.111466821,0.007858283,0.070758666,0.68523082,0.066370929,,,
7/18/2017,Xeric,Ancillary,2,,8.79,0.093577084,0.045578042,0.341546636,1.018586354,0.030651887,,,
7/18/2017,Xeric,Ancillary,3,,12.69,0.083944149,0.001571657,0.043815943,0.932160845,0.056200011,,,
7/18/2017,Xeric,Ancillary,4,,12.87,0.085320283,0.692314746,0.137707249,0.932160845,0.052845019,,,
7/18/2017,Xeric,Ancillary,5,,,,,,,0.053440894,,,
7/18/2017,Xeric,Ancillary,6,,11.05,0.09220095,0.00942994,0.026942723,0.58645881,0.054620599,,,
7/18/2017,Xeric,Ancillary,7,,12.89,0.105962286,0.017288223,0.02748702,0.858081837,0.018154543,,,
7/18/2017,Xeric,Ancillary,8,,,,,,,,,,
7/20/2017,Hydric,Ancillary,1,,,,,,,,,,
7/20/2017,Hydric,Ancillary,2,,,,,,,,,,
7/20/2017,Hydric,Ancillary,3,,,,,,,,,,
7/20/2017,Hydric,Ancillary,4,,,,,,,,,,
7/20/2017,Hydric,Ancillary,5,,,,,,,,,,
7/20/2017,Hydric,Ancillary,6,,,,,,,,,,
7/20/2017,Hydric,Ancillary,7,,,,,,,,,,
7/20/2017,Hydric,Ancillary,8,,,,,,,,,,
7/21/2017,Mesic,Ancillary,1,,10.6,0.083944149,0,0.078923127,1.364288389,0.045717804,,,
7/21/2017,Mesic,Ancillary,2,,12.68,0.077063481,0,0.103144363,2.327315487,0.052826834,,,
7/21/2017,Mesic,Ancillary,3,,12.42,0.075687347,0,0.052524702,2.747096529,0.060378418,,,
7/21/2017,Mesic,Ancillary,4,,12.56,0.071558947,0.003929142,0.036740076,2.006306454,0.038755539,,,
7/21/2017,Mesic,Ancillary,5,,12.97,0.067430546,0,0.056334784,1.722336925,0.044137175,,,
7/21/2017,Mesic,Ancillary,6,,7.43,,,,,,,,
7/21/2017,Mesic,Ancillary,7,,11.84,0.089448683,0.002357485,0.040550158,1.709990424,0.042236001,,,
7/21/2017,Mesic,Ancillary,8,,9.94,0.070182813,0.000785828,0.191048397,2.932294048,0.061999402,,,
7/24/2017,Hydric,Control,1,,13.27,0.074311214,0.003143313,0.024765533,0.166677767,0.027111061,,,
7/24/2017,Hydric,Control,2,,13.23,0.064678279,0.005500798,0.028575615,0.277796278,0.0337149,,,
7/24/2017,Hydric,Control,3,,13.15,0.066054412,0.003143313,0.024493384,0,0.019756996,,,
7/24/2017,Hydric,Control,4,,13.19,0.056421477,0.003929142,0.028847764,0,0.03613066,,,
7/24/2017,Hydric,Control,5,,13.07,0.068806679,0.006286627,0.025854128,0,0.011285988,,,
7/24/2017,Hydric,Control,6,,10.26,0.066054412,0.003143313,0.090081224,1.043279356,0.09055493,,,
7/24/2017,Hydric,Control,7,,13.15,0.090824817,0.007858283,0.01786018,0.29014278,0.038235804,,,
7/24/2017,Hydric,Control,8,,13.28,0.064678279,0.011001596,0.024749107,0,0.057232926,,,
7/24/2017,Hydric,Snowfence,1,,7.6,,0.022003193,,,0.052574708,,,
7/24/2017,Hydric,Snowfence,2,,13.3,0.063302145,0.00942994,0.024749107,0,0.050318068,,,
7/24/2017,Hydric,Snowfence,3,,13.06,0.044036275,0.002357485,0.028831434,0.067905757,0.026854058,,,
7/24/2017,Hydric,Snowfence,4,,13.22,0.052293076,0.002357485,0.022707943,0,0.059556705,,,
7/24/2017,Hydric,Snowfence,5,,13.15,0.064678279,0.003929142,0.021432216,0,0.040794635,,,
7/24/2017,Hydric,Snowfence,6,,13,0.066054412,0.003143313,0.032658615,0.240756774,0.072595235,,,
7/24/2017,Hydric,Snowfence,7,,12.95,0.078439615,0.00471497,0.017094744,0,0.048890045,,,
7/24/2017,Hydric,Snowfence,8,,13.17,0.082568015,0.00471497,0.025769688,0.030866253,0.070294792,,,
7/24/2017,Hydric,Ancillary,1,,11.94,0.097705485,0,0.091852355,0.919814344,-0.00730304,,,
7/24/2017,Hydric,Ancillary,2,,13.36,0.08807255,0.005500798,0.022197652,0,0.040823196,,,
7/24/2017,Hydric,Ancillary,3,,13.05,0.09220095,0.007072455,0.020921925,0,0.026519276,,,
7/24/2017,Hydric,Ancillary,4,,13.18,0.079815748,0.00471497,0.021687362,0.376568288,0.033000518,,,
7/24/2017,Hydric,Ancillary,5,,12.84,0.085320283,0.00471497,0.024493961,0.141984764,0.03062232,,,
7/24/2017,Hydric,Ancillary,6,,12.78,0.202124142,0.004906228,0.02398367,0.055559256,0.022266436,,,
7/24/2017,Hydric,Ancillary,7,,13.32,0.174717479,0.009812456,0.021432216,0.203717271,0.053742379,,,
7/24/2017,Hydric,Ancillary,8,,11.89,0.171291646,0.011447866,0.020156489,0.314835782,0.025349404,,,
7/24/2017,Hydric,fertilized past,1,,13.33,0.195272476,0.004906228,0.016584453,0.117291762,0.06544872,,,
7/24/2017,Hydric,fertilized past,2,,13.2,0.14045915,0.004906228,0.022707943,0.141984764,0.043045787,,,
7/24/2017,Hydric,fertilized past,3,,8.65,0.229530805,0.004906228,0.978227581,0.98154685,0.038566423,,,
7/24/2017,Hydric,fertilized past,4,,8.93,0.184994977,0,0.541163458,1.524792905,0.049956776,,,
7/24/2017,Hydric,fertilized past,5,,9.26,0.215827474,0.001635409,0.716448369,1.438367396,0.03534762,,,
7/24/2017,Hydric,Lysim 2,1,,13.15,0.195272476,0.017989503,0.015717168,0.759309827,0.059350624,,,
7/24/2017,Hydric,Lysim 2,2,,13.02,0.147310815,0,0.014703157,0.154331266,0.038435539,,,
7/24/2017,Hydric,Lysim 2,3,,7.3,,,,,,,,
7/24/2017,Hydric,Lysim 2,4,,13.1,0.123329985,0.003270819,0.016224173,0,0.071039126,,,
7/24/2017,Hydric,Lysim 2,5,,13.3,0.123329985,0,0.016731179,0,0.010551535,,,
7/25/2017,Xeric,Control,1,,10.55,0.147310815,0,0.046137492,0.944507346,0.032844391,,,
7/25/2017,Xeric,Control,2,,13.03,0.126755818,0.004906228,0.035490379,0,0.055096094,,,
7/25/2017,Xeric,Control,3,,12.98,0.202124142,0.016354094,0.028645806,0.413607792,0.05770576,,,
7/25/2017,Xeric,Control,4,,,,,,,,,,
7/25/2017,Xeric,Control,5,,12.92,0.229530805,0.009812456,0.023322249,0.425954293,0.068231007,,,
7/25/2017,Xeric,Control,6,,10.7,0.167865813,0.022895731,0.023575752,0.870428339,0.025054422,,,
7/25/2017,Xeric,Control,7,,12.44,0.202124142,0.004906228,0.030673827,0.043212754,0.027069034,,,
7/25/2017,Xeric,Control,8,,12.96,0.171291646,0.006541637,0.019519708,0.302489281,0.007889596,,,
7/25/2017,Xeric,Snowfence,1,,12.97,0.174717479,0,0.034222865,0.895121341,0.054266858,,,
7/25/2017,Xeric,Snowfence,2,,13.01,0.181569144,0.058874737,0.022308238,0,0.014951122,,,
7/25/2017,Xeric,Snowfence,3,,12.95,0.205549975,0.02616655,0.023575752,0.339528785,0.024933901,,,
7/25/2017,Xeric,Snowfence,4,,13.06,0.171291646,0.042520644,0.023575752,0,0.019148346,,,
7/25/2017,Xeric,Snowfence,5,,13.05,0.178143312,0.008177047,0.021040725,0.709923822,0.034473959,,,
7/25/2017,Xeric,Snowfence,6,,9.74,0.181569144,0.001635409,0.024589762,0.006173251,0.001403227,,,
7/25/2017,Xeric,Snowfence,7,,9.17,0.147310815,0.006541637,0.020533719,0,0.071172098,,,
7/25/2017,Xeric,Snowfence,8,,13.04,0.161014147,0,0.019773211,0,0.022280852,,,
7/25/2017,Xeric,Ancillary,1,,12.67,0.174717479,0.001635409,0.026871287,0.302489281,0.016192074,,,
7/25/2017,Xeric,Ancillary,2,,10.61,0.383693286,0.017989503,0.084669904,0.983474101,0.049993448,,,
7/25/2017,Xeric,Ancillary,3,,13,0.229530805,0.013083275,0.027378292,0.22382514,0.037433294,,,
7/25/2017,Xeric,Ancillary,4,,13.08,0.191846643,0.201155353,0.023447767,0.495128341,0.011895198,,,
7/25/2017,Xeric,Ancillary,5,,8.2,0.359712456,0.034343597,0.011328697,0.956343781,0.031744628,,,
7/25/2017,Xeric,Ancillary,6,,13.07,0.174717479,0.001635409,0.013172903,0.874952821,0.050941783,,,
7/25/2017,Xeric,Ancillary,7,,13.06,0.174717479,0.009812456,,0.00678258,0.050020041,,,
7/25/2017,Xeric,Ancillary,8,,7.62,0.236382471,0,,,0.034456142,,,
7/25/2017,Xeric,fertilized past,1,,8.06,4.289142809,,,5.649889146,0.047141118,,,
7/25/2017,Xeric,fertilized past,2,,13,0.137033317,0,1.539912353,0.27808578,-0.004329484,,,
7/25/2017,Xeric,fertilized past,3,,7.56,0.373415788,,,,0.046480222,,,
7/25/2017,Xeric,fertilized past,4,,12.88,0.184994977,0.003270819,0.431807758,0.997039261,0.008918703,,,
7/25/2017,Xeric,fertilized past,5,,9.49,0.208975808,0,0.653375985,1.024169581,0.05530751,,,
7/26/2017,Hydric,Lysim 2,1,,13.02,0.438506613,0,0.0081672,0.4408677,0.019253606,,,
7/26/2017,Hydric,Lysim 2,2,,8.77,0.137033317,0.006541637,0.003161497,2.299294623,0.028429896,,,
7/26/2017,Hydric,Lysim 2,3,,,,,,,,,,
7/26/2017,Hydric,Lysim 2,4,,12.67,0.137033317,0,0.005532619,0.11530386,0.065576379,,,
7/26/2017,Hydric,Lysim 2,5,,13.09,0.133607484,0.008177047,0.007113368,0.834257341,0.000537767,,,
7/26/2017,Hydric,Lysim 3,1,,9.99,0.253511636,0.027801959,0.171247738,6.694406467,0.033381867,,,
7/26/2017,Hydric,Lysim 3,2,,12.52,0.450085803,0.031072778,0.007113368,1.566775982,0.040317518,,,
7/26/2017,Hydric,Lysim 3,3,,,,,,,,,,
7/26/2017,Hydric,Lysim 3,4,,13.13,0.315176628,0.011447866,0.013172903,5.704149786,0.05964843,,,
7/26/2017,Hydric,Lysim 3,5,,13.06,0.567865813,0.013083275,0.007640284,1.715992742,0.020015379,,,
7/27/2017,Mesic,Control,1,,13.02,0.184994977,0.003270819,0.020286271,0.739301221,0.037515374,,,
7/27/2017,Mesic,Control,2,,13.06,0.167865813,0,0.0081672,1.607471462,0.100210996,,,
7/27/2017,Mesic,Control,3,,8.09,0.16443998,0.006541637,,2.231468822,0.019133343,,,
7/27/2017,Mesic,Control,4,,12.92,0.229530805,0,0,2.000861102,0.052670031,,,
7/27/2017,Mesic,Control,5,,13.16,0.232956638,0,0.014908733,9.12257011,0.065112125,,,
7/27/2017,Mesic,Control,6,,9.19,0.18842081,0,0.028220102,2.326424943,0.072860668,,,
7/27/2017,Mesic,Control,7,,13.03,0.191846643,0,0.015973643,2.339990103,0.042244685,,,
7/27/2017,Mesic,Control,8,,1399,0.143884982,0.022895731,0.011980232,1.309037941,0.061804355,,,
7/27/2017,Mesic,Snowfence,1,,12.18,0.174717479,0.004906228,0.016506098,0,0.053881533,,,
7/27/2017,Mesic,Snowfence,2,,,,,,,,,,
7/27/2017,Mesic,Snowfence,3,,13,0.143884982,0,0.018103462,1.933035302,0.013864858,,,
7/27/2017,Mesic,Snowfence,4,,13.12,0.18842081,0.024531141,0.015973643,2.651988783,0.041131086,,,
7/27/2017,Mesic,Snowfence,5,,12.3,0.229530805,0,0.019434599,4.225547345,0.019583348,,,
7/27/2017,Mesic,Snowfence,6,,12.9,0.548133266,0,0.013311369,1.417559222,0.04377997,,,
7/27/2017,Mesic,Snowfence,7,,13.05,0.161014147,0.009812456,0.009584186,1.797383702,0.073857288,,,
7/27/2017,Mesic,Snowfence,8,,13.21,0.133607484,0,0.013311369,1.770253382,0.046434348,,,
7/27/2017,Mesic,Ancillary,1,,11.69,0.130181651,0,0.035408242,1.851644342,0.048715955,,,
7/27/2017,Mesic,Ancillary,2,,12.99,0.116478319,0.022895731,0.023428009,1.729557902,0.032219614,,,
7/27/2017,Mesic,Ancillary,3,,12.86,0.133607484,0.001635409,0.025291601,2.122947542,0.072103307,,,
7/27/2017,Mesic,Ancillary,4,,12.91,0.130181651,0,0.009051731,0,0.031838344,,,
7/27/2017,Mesic,Ancillary,5,,13.03,0.346009124,0.02616655,0.0223631,3.425202904,0.004809305,,,
7/27/2017,Mesic,Ancillary,6,,,,,,,,,,
7/27/2017,Mesic,Ancillary,7,,12.64,0.137033317,0,0.019700826,1.770253382,0.040544103,,,
7/27/2017,Mesic,Ancillary,8,,12.11,0.147310815,0.001635409,0.047920928,2.231468822,0.053570088,,,
7/27/2017,Mesic,fertilized past,1,,7.61,0.380267454,,,,0.019650099,,,
7/27/2017,Mesic,fertilized past,2,,11.33,0.167865813,0,0.702041601,2.611293303,0.074143118,,,
7/27/2017,Mesic,fertilized past,3,,9.34,0.24665997,0.019624912,1.717699056,3.045378423,0.026749783,,,
7/27/2017,Mesic,fertilized past,4,,7.36,,,,,,,,
7/27/2017,Mesic,fertilized past,5,,7.38,,,,,,,,
7/27/2017,Hydric,Lysim 3,1,,11.29,0.219253307,0.014718684,0.014376279,0.698605741,0.02652492,,,
7/27/2017,Hydric,Lysim 3,2,,13.02,0.174717479,0.004906228,0.005324548,0.454432861,0.045843178,,,
7/27/2017,Hydric,Lysim 3,3,,,,,,,,,,
7/27/2017,Hydric,Lysim 3,4,,13.04,0.16443998,0.009812456,0.006251413,1.051299901,0.026807993,,,
7/27/2017,Hydric,Lysim 3,5,,12.95,0.143884982,0.004906228,0.010939973,0.549388981,0.052780442,,,
7/29/2017,Hydric,Lysim 3,1,,12.81,0.184994977,0.008177047,0.01406568,0.739301221,0.044145395,,,
7/29/2017,Hydric,Lysim 3,2,,12.95,0.181569144,0.019624912,0.008335218,0,0.031987381,,,
7/29/2017,Hydric,Lysim 3,3,,,,,,,,,,
7/29/2017,Hydric,Lysim 3,4,,13.13,0.265894775,0.061704219,0.008335218,0.942778621,0.035062978,,,
7/29/2017,Hydric,Lysim 3,5,,13.16,0.178429389,0.011673771,0.011200449,1.403994062,0.054942406,,,
7/30/2017,Xeric,Control,1,,9.22,0.437326933,0.006670726,,,0.063295915,,,
7/30/2017,Xeric,Control,2,,12.96,0.391844932,0.015009134,,,0.09212897,,,
7/30/2017,Xeric,Control,3,,12.86,0.279889237,0.018344498,,,0.068059203,,,
7/30/2017,Xeric,Control,4,,7.76,,0.325197913,,,0.012102031,,,
7/30/2017,Xeric,Control,5,,12.9,0.22391139,0.021679861,0.002794361,0.071188368,0.053913546,,,
7/30/2017,Xeric,Control,6,,9.4,0.255398929,0.015009134,0.012341762,0.202613048,0.049654049,,,
7/30/2017,Xeric,Control,7,,11.18,0.255398929,0.096725533,0.016067577,0.268325387,0.032619897,,,
7/30/2017,Xeric,Control,8,,12.87,0.164434927,0.025015224,0.002561498,0,0.036213477,,,
7/30/2017,Xeric,Snowfence,1,,12.89,0.206418312,0.015009134,0.003492952,0.136900708,0.041889306,,,
7/30/2017,Xeric,Snowfence,2,,12.78,0.360357393,0.01000609,0.004191542,0.016428085,0.017151978,,,
7/30/2017,Xeric,Snowfence,3,,12.95,0.388346316,0.065039583,0.005355859,0,0.02629678,,,
7/30/2017,Xeric,Snowfence,4,,12.93,0.160936311,0.341874729,0.006985903,0,-0.006713429,,,
7/30/2017,Xeric,Snowfence,5,,12.83,0.188925235,0.016676816,0.004424405,0.038332198,0.046421619,,,
7/30/2017,Xeric,Snowfence,6,,8.67,0.206418312,0.011673771,,0,0.066616654,,,
7/30/2017,Xeric,Snowfence,7,,8.11,0.258897544,0.081716399,,,0.063601555,,,
7/30/2017,Xeric,Snowfence,8,,12.98,0.237905851,0.01000609,0.002095771,0,0.068769156,,,
7/30/2017,Xeric,Ancillary,1,,11.54,0.216914159,0.045027403,0.012807489,0.334037727,0.02059887,,,
7/30/2017,Xeric,Ancillary,2,,9.44,0.258897544,0.053365811,0.261971366,0,0.099262232,,,
7/30/2017,Xeric,Ancillary,3,,12.85,0.220412774,0.005003045,0.004191542,0.673551482,0.045250468,,,
7/30/2017,Xeric,Ancillary,4,,12.87,0.496803396,0.74712136,0.004191542,0.334037727,0.073994928,,,
7/30/2017,Xeric,Ancillary,5,,7.7,0.241404467,0.1450883,,,0.046158241,,,
7/30/2017,Xeric,Ancillary,6,,12.32,0.591266013,0.043359722,0.002095771,0.344989784,0.059684003,,,
7/30/2017,Xeric,Ancillary,7,,12.7,0.19242385,0.09339017,0.000465727,0.443558293,0.041769083,,,
7/30/2017,Xeric,Ancillary,8,,,,,,,,,,
7/30/2017,Xeric,fertilized past,1,,,,,,,,,,
7/30/2017,Xeric,fertilized past,2,,12.88,0.22391139,0.015009134,th,0.531174746,0.084622155,,,
7/30/2017,Xeric,fertilized past,3,,,,,,,,,,
7/30/2017,Xeric,fertilized past,4,,8.94,0.216914159,0.018344498,0.331481101,0.334037727,0.063801105,,,
7/30/2017,Xeric,fertilized past,5,,8.81,0.199421081,0.050030448,,0.706407652,0.015529521,,,
7/30/2017,Hydric,Control,1,,13.26,0.161773632,0.089612382,0.041415613,3.235290664,0.023018977,,,
7/30/2017,Hydric,Control,2,,13.13,0.126477567,0.063417993,0.020317093,1.933035302,0.043869616,,,
