"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C49H90O5","lipid","aliphatic","aliphatic",0.0538,-1.6327,1.84,0.1,0,5,0
"C48H90O8","lipid","aliphatic","aliphatic",0,-1.5417,1.88,0.17,-4,4,-0.0833
"C49H94O7","lipid","aliphatic","aliphatic",-0.011,-1.6327,1.92,0.14,-4,3,-0.0816
"C50H98O6","lipid","aliphatic","aliphatic",-0.0213,-1.72,1.96,0.12,-4,2,-0.08
"C44H77O11N1","lipid","aliphatic","aliphatic+N",0.0133,-1.1818,1.75,0.25,-5,7,-0.1136
"C42H81O10N1","lipid","aliphatic","aliphatic+N",-0.0833,-1.381,1.93,0.24,-8,3,-0.1905
"C43H85O9N1","lipid","aliphatic","aliphatic+N",-0.0933,-1.4884,1.98,0.21,-8,2,-0.186
"C44H89O8N1","lipid","aliphatic","lipid",-0.1026,-1.5909,2.02,0.18,-8,1,-0.1818
"C48H93O7N1","lipid","aliphatic","aliphatic+N",-0.0345,-1.5833,1.94,0.15,-5,3,-0.1042
"C49H97O6N1","lipid","aliphatic","aliphatic+N",-0.0444,-1.6735,1.98,0.12,-5,2,-0.102
"C46H64O9","lignin","unsaturated/lignin","unsaturated/lignin",0.253,-1,1.39,0.2,6,15,0.1304
"C44H72O10","lipid","aliphatic","aliphatic",0.1026,-1.1818,1.64,0.23,-1,9,-0.0227
"C43H72O13","protein","aliphatic","aliphatic",0.0411,-1.0698,1.67,0.3,-5,8,-0.1163
"C48H72O7","lipid","aliphatic","aliphatic",0.2135,-1.2083,1.5,0.15,6,13,0.125
"C41H76O12","lipid","aliphatic","aliphatic",-0.0571,-1.2683,1.85,0.29,-8,4,-0.1951
"C44H76O12","lipid","aliphatic","aliphatic",0.0263,-1.1818,1.73,0.27,-5,7,-0.1136
"C46H80O8","lipid","aliphatic","aliphatic",0.0714,-1.3913,1.74,0.17,-1,7,-0.0217
"C45H80O11","lipid","aliphatic","aliphatic",0.0127,-1.2889,1.78,0.24,-5,6,-0.1111
"C47H84O7","lipid","aliphatic","aliphatic",0.0575,-1.4894,1.79,0.15,-1,6,-0.0213
"C47H88O7S1","lipid","aliphatic","aliphatic",-0.0118,-1.5319,1.87,0.15,-4,4,-0.0851
"C47H89O7P1","lipid","aliphatic","aliphatic",-0.0118,-1.5957,1.89,0.15,-4,4,-0.0851
"C47H88O9","lipid","aliphatic","aliphatic",-0.0118,-1.4894,1.87,0.19,-5,4,-0.1064
"C49H92O5","lipid","aliphatic","aliphatic",0.0323,-1.6735,1.88,0.1,-1,4,-0.0204
"C48H92O8","lipid","aliphatic","aliphatic",-0.0227,-1.5833,1.92,0.17,-5,3,-0.1042
"C50H96O4","lipid","aliphatic","aliphatic",0.0208,-1.76,1.92,0.08,-1,3,-0.02
"C49H96O7","lipid","aliphatic","aliphatic",-0.033,-1.6735,1.96,0.14,-5,2,-0.102
"C50H100O6","lipid","aliphatic","lipid",-0.0426,-1.76,2,0.12,-5,1,-0.1
"C52H104O2","lipid","aliphatic","lipid",0,-1.9231,2,0.04,-1,1,-0.0192
"C42H83O10N1","lipid","aliphatic","aliphatic+N",-0.1111,-1.4286,1.98,0.24,-9,2,-0.2143
"C43H87O9N1","lipid","aliphatic","lipid",-0.12,-1.5349,2.02,0.21,-9,1,-0.2093
"C46H87O9N1","lipid","aliphatic","aliphatic+N",-0.037,-1.4348,1.89,0.2,-6,4,-0.1304
"C48H91O5N1","lipid","aliphatic","aliphatic+N",0.0112,-1.625,1.9,0.1,-2,4,-0.0417
"C49H95O4N1","lipid","aliphatic","aliphatic+N",0,-1.7143,1.94,0.08,-2,3,-0.0408
"C50H99O3N1","lipid","aliphatic","aliphatic+N",-0.0105,-1.8,1.98,0.06,-2,2,-0.04
"C44H63O11P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.9318,1.43,0.25,2,14,0.0455
"C46H66O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2289,-1.0435,1.43,0.2,5,14,0.1087
"C46H71O9P1","lipid","aliphatic","aliphatic",0.1605,-1.1522,1.54,0.2,2,12,0.0435
"C48H74O7","lipid","aliphatic","aliphatic",0.191,-1.25,1.54,0.15,5,12,0.1042
"C45H78O9","lipid","aliphatic","aliphatic",0.0617,-1.3333,1.73,0.2,-2,7,-0.0444
"C49H78O6","lipid","aliphatic","aliphatic",0.1739,-1.3469,1.59,0.12,5,11,0.102
"C46H82O8","lipid","aliphatic","aliphatic",0.0476,-1.4348,1.78,0.17,-2,6,-0.0435
"C45H82O11","lipid","aliphatic","aliphatic",-0.0127,-1.3333,1.82,0.24,-6,5,-0.1333
"C50H82O5","lipid","aliphatic","aliphatic",0.1579,-1.44,1.64,0.1,5,10,0.1
"C47H86O7","lipid","aliphatic","aliphatic",0.0345,-1.5319,1.83,0.15,-2,5,-0.0426
"C46H86O10","lipid","aliphatic","aliphatic",-0.0244,-1.4348,1.87,0.22,-6,4,-0.1304
"C50H86O7","lipid","aliphatic","aliphatic",0.0968,-1.44,1.72,0.14,1,8,0.02
"C47H91O7P1","lipid","aliphatic","aliphatic",-0.0353,-1.6383,1.94,0.15,-5,3,-0.1064
"C47H90O9","lipid","aliphatic","aliphatic",-0.0353,-1.5319,1.91,0.19,-6,3,-0.1277
"C49H94O5","lipid","aliphatic","aliphatic",0.0108,-1.7143,1.92,0.1,-2,3,-0.0408
"C48H94O8","lipid","aliphatic","aliphatic",-0.0455,-1.625,1.96,0.17,-6,2,-0.125
"C50H98O4","lipid","aliphatic","aliphatic",0,-1.8,1.96,0.08,-2,2,-0.04
"C49H98O7","lipid","aliphatic","lipid",-0.0549,-1.7143,2,0.14,-6,1,-0.1224
"C46H85O7N1","lipid","aliphatic","aliphatic+N",0.012,-1.4783,1.85,0.15,-3,5,-0.0652
"C47H89O6N1","lipid","aliphatic","aliphatic+N",0,-1.5745,1.89,0.13,-3,4,-0.0638
"C46H89O9N1","lipid","aliphatic","aliphatic+N",-0.0617,-1.4783,1.93,0.2,-7,3,-0.1522
"C48H93O5N1","lipid","aliphatic","aliphatic+N",-0.0112,-1.6667,1.94,0.1,-3,3,-0.0625
"C49H97O4N1","lipid","aliphatic","aliphatic+N",-0.0217,-1.7551,1.98,0.08,-3,2,-0.0612
"C46H68O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2048,-1.087,1.48,0.2,4,13,0.087
"C47H72O8","lipid","aliphatic","aliphatic",0.186,-1.1915,1.53,0.17,4,12,0.0851
"C46H72O11","lipid","aliphatic","aliphatic",0.1358,-1.087,1.57,0.24,0,11,0
"C48H76O7","lipid","aliphatic","aliphatic",0.1685,-1.2917,1.58,0.15,4,11,0.0833
"C47H76O10","lipid","aliphatic","aliphatic",0.119,-1.1915,1.62,0.21,0,10,0
"C45H80O9","lipid","aliphatic","aliphatic",0.037,-1.3778,1.78,0.2,-3,6,-0.0667
"C48H80O9","lipid","aliphatic","aliphatic",0.1034,-1.2917,1.67,0.19,0,9,0
"C45H84O11","lipid","aliphatic","aliphatic",-0.038,-1.3778,1.87,0.24,-7,4,-0.1556
"C49H85O6P1","lipid","aliphatic","aliphatic",0.0889,-1.4898,1.73,0.12,1,8,0.0204
"C49H84O8","lipid","aliphatic","aliphatic",0.0889,-1.3878,1.71,0.16,0,8,0
"C50H88O7","lipid","aliphatic","aliphatic",0.0753,-1.48,1.76,0.14,0,7,0
"C47H92O9","lipid","aliphatic","aliphatic",-0.0588,-1.5745,1.96,0.19,-7,2,-0.1489
"C49H96O5","lipid","aliphatic","aliphatic",-0.0108,-1.7551,1.96,0.1,-3,2,-0.0612
"C48H96O8","lipid","aliphatic","lipid",-0.0682,-1.6667,2,0.17,-7,1,-0.1458
"C44H79O9N1","lipid","aliphatic","aliphatic+N",0.013,-1.3182,1.8,0.2,-4,6,-0.0909
"C48H83O8N1","lipid","aliphatic","aliphatic+N",0.0698,-1.3333,1.73,0.17,-1,8,-0.0208
"C46H87O7N1","lipid","aliphatic","aliphatic+N",-0.012,-1.5217,1.89,0.15,-4,4,-0.087
"C48H95O5N1","lipid","aliphatic","aliphatic+N",-0.0337,-1.7083,1.98,0.1,-4,2,-0.0833
"C46H59O10P1","lignin","unsaturated/lignin","unsaturated/lignin",0.3,-0.8478,1.28,0.22,7,18,0.1522
"C46H70O9","lipid","aliphatic","aliphatic",0.1807,-1.1304,1.52,0.2,3,12,0.0652
"C45H70O12","lipid","aliphatic","aliphatic",0.1282,-1.0222,1.56,0.27,-1,11,-0.0222
"C47H74O8","lipid","aliphatic","aliphatic",0.1628,-1.234,1.57,0.17,3,11,0.0638
"C46H74O11","lipid","aliphatic","aliphatic",0.1111,-1.1304,1.61,0.24,-1,10,-0.0217
"C48H78O7","lipid","aliphatic","aliphatic",0.1461,-1.3333,1.62,0.15,3,10,0.0625
"C41H82O12","lipid","aliphatic","lipid",-0.1429,-1.4146,2,0.29,-11,1,-0.2683
"C45H82O9","lipid","aliphatic","aliphatic",0.0123,-1.4222,1.82,0.2,-4,5,-0.0889
"C44H82O12","lipid","aliphatic","aliphatic",-0.0526,-1.3182,1.86,0.27,-8,4,-0.1818
"C49H82O6","lipid","aliphatic","aliphatic",0.1304,-1.4286,1.67,0.12,3,9,0.0612
"C48H82O9","lipid","aliphatic","aliphatic",0.0805,-1.3333,1.71,0.19,-1,8,-0.0208
"C46H86O8","lipid","aliphatic","aliphatic",0,-1.5217,1.87,0.17,-4,4,-0.087
"C50H86O5","lipid","aliphatic","aliphatic",0.1158,-1.52,1.72,0.1,3,8,0.06
"C49H86O8","lipid","aliphatic","aliphatic",0.0667,-1.4286,1.76,0.16,-1,7,-0.0204
"C47H94O9","lipid","aliphatic","lipid",-0.0824,-1.617,2,0.19,-8,1,-0.1702
"C43H77O10N1","lipid","aliphatic","aliphatic+N",0,-1.2558,1.79,0.23,-5,6,-0.1163
"C44H81O9N1","lipid","aliphatic","aliphatic+N",-0.013,-1.3636,1.84,0.2,-5,5,-0.1136
"C48H97O5N1","lipid","aliphatic","lipid",-0.0562,-1.75,2.02,0.1,-5,1,-0.1042
"C44H69O11P1","lipid","aliphatic","aliphatic",0.12,-1.0682,1.57,0.25,-1,11,-0.0227
"C46H72O9","lipid","aliphatic","aliphatic",0.1566,-1.1739,1.57,0.2,2,11,0.0435
"C43H76O11","lipid","aliphatic","aliphatic",0.0133,-1.2558,1.77,0.26,-5,6,-0.1163
"C47H76O8","lipid","aliphatic","aliphatic",0.1395,-1.2766,1.62,0.17,2,10,0.0426
"C43H81O11P1","lipid","aliphatic","aliphatic",-0.0685,-1.3721,1.88,0.26,-8,4,-0.186
"C50H76O8","lipid","aliphatic","aliphatic",0.1957,-1.2,1.52,0.16,5,13,0.1
"C48H80O7","lipid","aliphatic","aliphatic",0.1236,-1.375,1.67,0.15,2,9,0.0417
"C49H84O6","lipid","aliphatic","aliphatic",0.1087,-1.4694,1.71,0.12,2,8,0.0408
"C48H84O9","lipid","aliphatic","aliphatic",0.0575,-1.375,1.75,0.19,-2,7,-0.0417
"C49H88O8","lipid","aliphatic","aliphatic",0.0444,-1.4694,1.8,0.16,-2,6,-0.0408
"C43H79O10N1","lipid","aliphatic","aliphatic+N",-0.027,-1.3023,1.84,0.23,-6,5,-0.1395
"C42H79O13N1","protein","aliphatic","aliphatic+N",-0.1014,-1.1905,1.88,0.31,-10,4,-0.2381
"C47H83O9N1","lipid","aliphatic","aliphatic+N",0.0361,-1.3191,1.77,0.19,-3,7,-0.0638
"C47H95O6N1","lipid","aliphatic","lipid",-0.0698,-1.7021,2.02,0.13,-6,1,-0.1277
"C46H58O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3171,-0.8261,1.26,0.22,8,18,0.1739
"C46H62O12","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.8261,1.35,0.26,4,16,0.087
"C44H66O11","lipid","aliphatic","aliphatic",0.1688,-1,1.5,0.25,1,12,0.0227
"C45H70O10","lipid","aliphatic","aliphatic",0.15,-1.1111,1.56,0.22,1,11,0.0222
"C46H74O9","lipid","aliphatic","aliphatic",0.1325,-1.2174,1.61,0.2,1,10,0.0217
"C45H74O12","lipid","aliphatic","aliphatic",0.0769,-1.1111,1.64,0.27,-3,9,-0.0667
"C42H79O12P1","lipid","aliphatic","aliphatic",-0.0857,-1.3095,1.88,0.29,-9,4,-0.2143
"C47H78O8","lipid","aliphatic","aliphatic",0.1163,-1.3191,1.66,0.17,1,9,0.0213
"C48H82O7","lipid","aliphatic","aliphatic",0.1011,-1.4167,1.71,0.15,1,8,0.0208
"C49H86O6","lipid","aliphatic","aliphatic",0.087,-1.5102,1.76,0.12,1,7,0.0204
"C48H86O9","lipid","aliphatic","aliphatic",0.0345,-1.4167,1.79,0.19,-3,6,-0.0625
"C49H90O8","lipid","aliphatic","aliphatic",0.0222,-1.5102,1.84,0.16,-3,5,-0.0612
"C50H94O7","lipid","aliphatic","aliphatic",0.0108,-1.6,1.88,0.14,-3,4,-0.06
"C41H77O14N1","protein","aliphatic","aliphatic+N",-0.1212,-1.122,1.88,0.34,-11,4,-0.2683
"C44H85O9N1","lipid","aliphatic","aliphatic+N",-0.0649,-1.4545,1.93,0.2,-7,3,-0.1591
"C45H89O8N1","lipid","aliphatic","aliphatic+N",-0.075,-1.5556,1.98,0.18,-7,2,-0.1556
"C48H89O8N1","lipid","aliphatic","aliphatic+N",0,-1.4583,1.85,0.17,-4,5,-0.0833
"C50H97O6N1","lipid","aliphatic","aliphatic+N",-0.0217,-1.64,1.94,0.12,-4,3,-0.08
"C47H68O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2048,-0.9787,1.45,0.23,3,14,0.0638
"C45H76O12","lipid","aliphatic","aliphatic",0.0513,-1.1556,1.69,0.27,-4,8,-0.0889
"C47H80O6S1","lipid","aliphatic","aliphatic",0.093,-1.4043,1.7,0.13,1,8,0.0213
"C47H80O8","lipid","aliphatic","aliphatic",0.093,-1.3617,1.7,0.17,0,8,0
"C46H80O11","lipid","aliphatic","aliphatic",0.037,-1.2609,1.74,0.24,-4,7,-0.087
"C44H84O10","lipid","aliphatic","aliphatic",-0.0513,-1.4545,1.91,0.23,-7,3,-0.1591
"C48H84O7","lipid","aliphatic","aliphatic",0.0787,-1.4583,1.75,0.15,0,7,0
"C52H84O4","lipid","aliphatic","aliphatic",0.18,-1.4615,1.62,0.08,7,11,0.1346
"C48H88O7S1","lipid","aliphatic","aliphatic",0.0115,-1.5,1.83,0.15,-3,5,-0.0625
"C48H89O7P1","lipid","aliphatic","aliphatic",0.0115,-1.5625,1.85,0.15,-3,5,-0.0625
"C48H88O9","lipid","aliphatic","aliphatic",0.0115,-1.4583,1.83,0.19,-4,5,-0.0833
"C49H92O8","lipid","aliphatic","aliphatic",0,-1.551,1.88,0.16,-4,4,-0.0816
"C51H100O6","lipid","aliphatic","aliphatic",-0.0208,-1.7255,1.96,0.12,-4,2,-0.0784
"C43H83O10N1","lipid","aliphatic","aliphatic+N",-0.0811,-1.3953,1.93,0.23,-8,3,-0.186
"C44H87O9N1","lipid","aliphatic","aliphatic+N",-0.0909,-1.5,1.98,0.2,-8,2,-0.1818
"C47H87O9N1","lipid","aliphatic","aliphatic+N",-0.012,-1.4043,1.85,0.19,-5,5,-0.1064
"C49H95O7N1","lipid","aliphatic","aliphatic+N",-0.0337,-1.5918,1.94,0.14,-5,3,-0.102
"C50H99O6N1","lipid","aliphatic","aliphatic+N",-0.0435,-1.68,1.98,0.12,-5,2,-0.1
"C45H63O11P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2208,-0.9111,1.4,0.24,3,15,0.0667
"C47H66O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2471,-1.0213,1.4,0.19,6,15,0.1277
"C47H70O11","lignin","unsaturated/lignin","unsaturated/lignin",0.1807,-1.0213,1.49,0.23,2,13,0.0426
"C45H74O10","lipid","aliphatic","aliphatic",0.1,-1.2,1.64,0.22,-1,9,-0.0222
"C49H74O7","lipid","aliphatic","aliphatic",0.2088,-1.2245,1.51,0.14,6,13,0.1224
"C46H78O9","lipid","aliphatic","aliphatic",0.0843,-1.3043,1.7,0.2,-1,8,-0.0217
"C47H82O8","lipid","aliphatic","aliphatic",0.0698,-1.4043,1.74,0.17,-1,7,-0.0213
"C44H86O10","lipid","aliphatic","aliphatic",-0.0769,-1.5,1.95,0.23,-8,2,-0.1818
"C48H86O7","lipid","aliphatic","aliphatic",0.0562,-1.5,1.79,0.15,-1,6,-0.0208
"C48H90O7S1","lipid","aliphatic","aliphatic",-0.0115,-1.5417,1.88,0.15,-4,4,-0.0833
"C48H90O9","lipid","aliphatic","aliphatic",-0.0115,-1.5,1.88,0.19,-5,4,-0.1042
"C49H94O8","lipid","aliphatic","aliphatic",-0.0222,-1.5918,1.92,0.16,-5,3,-0.102
"C50H98O7","lipid","aliphatic","aliphatic",-0.0323,-1.68,1.96,0.14,-5,2,-0.1
"C51H102O6","lipid","aliphatic","lipid",-0.0417,-1.7647,2,0.12,-5,1,-0.098
"C43H85O10N1","lipid","aliphatic","aliphatic+N",-0.1081,-1.4419,1.98,0.23,-9,2,-0.2093
"C50H97O4N1","lipid","aliphatic","aliphatic+N",0,-1.72,1.94,0.08,-2,3,-0.04
"C40H72O14","protein","aliphatic","aliphatic",-0.0606,-1.1,1.8,0.35,-9,5,-0.225
"C49H76O7","lipid","aliphatic","aliphatic",0.1868,-1.2653,1.55,0.14,5,12,0.102
"C46H80O9","lipid","aliphatic","aliphatic",0.0602,-1.3478,1.74,0.2,-2,7,-0.0435
"C45H80O12","lipid","aliphatic","aliphatic",0,-1.2444,1.78,0.27,-6,6,-0.1333
"C47H84O8","lipid","aliphatic","aliphatic",0.0465,-1.4468,1.79,0.17,-2,6,-0.0426
"C46H84O11","lipid","aliphatic","aliphatic",-0.0123,-1.3478,1.83,0.24,-6,5,-0.1304
"C51H84O5","lipid","aliphatic","aliphatic",0.1546,-1.451,1.65,0.1,5,10,0.098
"C47H88O10","lipid","aliphatic","aliphatic",-0.0238,-1.4468,1.87,0.21,-6,4,-0.1277
"C52H92O6","lipid","aliphatic","aliphatic",0.0816,-1.5385,1.77,0.12,1,7,0.0192
"C49H96O8","lipid","aliphatic","aliphatic",-0.0444,-1.6327,1.96,0.16,-6,2,-0.1224
"C50H100O7","lipid","aliphatic","lipid",-0.0538,-1.72,2,0.14,-6,1,-0.12
"C48H79O9N1","lipid","aliphatic","aliphatic+N",0.1059,-1.2083,1.65,0.19,0,10,0
"C48H91O6N1","lipid","aliphatic","aliphatic+N",0,-1.5833,1.9,0.12,-3,4,-0.0625
"C49H95O5N1","lipid","aliphatic","aliphatic+N",-0.011,-1.6735,1.94,0.1,-3,3,-0.0612
"C48H95O8N1","lipid","aliphatic","aliphatic+N",-0.0698,-1.5833,1.98,0.17,-7,2,-0.1458
"C50H99O4N1","lipid","aliphatic","aliphatic+N",-0.0213,-1.76,1.98,0.08,-3,2,-0.06
"C46H66O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,-1,1.43,0.22,4,14,0.087
"C48H74O8","lipid","aliphatic","aliphatic",0.1818,-1.2083,1.54,0.17,4,12,0.0833
"C47H74O11","lipid","aliphatic","aliphatic",0.1325,-1.1064,1.57,0.23,0,11,0
"C45H78O10","lipid","aliphatic","aliphatic",0.05,-1.2889,1.73,0.22,-3,7,-0.0667
"C46H82O9","lipid","aliphatic","aliphatic",0.0361,-1.3913,1.78,0.2,-3,6,-0.0652
"C45H82O12","lipid","aliphatic","aliphatic",-0.0256,-1.2889,1.82,0.27,-7,5,-0.1556
"C50H82O6","lipid","aliphatic","aliphatic",0.1489,-1.4,1.64,0.12,4,10,0.08
"C49H82O9","lipid","aliphatic","aliphatic",0.1011,-1.3061,1.67,0.18,0,9,0
"C47H86O8","lipid","aliphatic","aliphatic",0.0233,-1.4894,1.83,0.17,-3,5,-0.0638
"C46H86O11","lipid","aliphatic","aliphatic",-0.037,-1.3913,1.87,0.24,-7,4,-0.1522
"C51H86O5","lipid","aliphatic","aliphatic",0.134,-1.4902,1.69,0.1,4,9,0.0784
"C51H90O7","lipid","aliphatic","aliphatic",0.0737,-1.4902,1.76,0.14,0,7,0
"C49H94O6","lipid","aliphatic","aliphatic",0,-1.6735,1.92,0.12,-3,3,-0.0612
"C49H98O8","lipid","aliphatic","lipid",-0.0667,-1.6735,2,0.16,-7,1,-0.1429
"C47H77O10N1","lipid","aliphatic","aliphatic+N",0.0976,-1.1489,1.64,0.21,-1,10,-0.0213
"C45H81O9N1","lipid","aliphatic","aliphatic+N",0.0127,-1.3333,1.8,0.2,-4,6,-0.0889
"C49H97O5N1","lipid","aliphatic","aliphatic+N",-0.033,-1.7143,1.98,0.1,-4,2,-0.0816
"C50H101O4N1","lipid","aliphatic","lipid",-0.0426,-1.8,2.02,0.08,-4,1,-0.08
"C47H61O10P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2927,-0.8723,1.3,0.21,7,18,0.1489
"C44H65O12P1","lignin","unsaturated/lignin","unsaturated/lignin",0.1622,-0.9318,1.48,0.27,0,13,0
"C47H72O9","lipid","aliphatic","aliphatic",0.1765,-1.1489,1.53,0.19,3,12,0.0638
"C48H76O8","lipid","aliphatic","aliphatic",0.1591,-1.25,1.58,0.17,3,11,0.0625
"C45H80O10","lipid","aliphatic","aliphatic",0.025,-1.3333,1.78,0.22,-4,6,-0.0889
"C49H80O7","lipid","aliphatic","aliphatic",0.1429,-1.3469,1.63,0.14,3,10,0.0612
"C45H84O12","lipid","aliphatic","aliphatic",-0.0513,-1.3333,1.87,0.27,-8,4,-0.1778
"C50H84O6","lipid","aliphatic","aliphatic",0.1277,-1.44,1.68,0.12,3,9,0.06
"C47H88O8","lipid","aliphatic","aliphatic",0,-1.5319,1.87,0.17,-4,4,-0.0851
"C52H92O4","lipid","aliphatic","aliphatic",0.1,-1.6154,1.77,0.08,3,7,0.0577
"C44H79O10N1","lipid","aliphatic","aliphatic+N",0,-1.2727,1.8,0.23,-5,6,-0.1136
"C46H59O11P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2911,-0.8043,1.28,0.24,6,18,0.1304
"C47H74O9","lipid","aliphatic","aliphatic",0.1529,-1.1915,1.57,0.19,2,11,0.0426
"C48H78O8","lipid","aliphatic","aliphatic",0.1364,-1.2917,1.62,0.17,2,10,0.0417
"C47H78O11","lipid","aliphatic","aliphatic",0.0843,-1.1915,1.66,0.23,-2,9,-0.0426
"C45H82O10","lipid","aliphatic","aliphatic",0,-1.3778,1.82,0.22,-5,5,-0.1111
"C49H82O7","lipid","aliphatic","aliphatic",0.1209,-1.3878,1.67,0.14,2,9,0.0408
"C50H86O6","lipid","aliphatic","aliphatic",0.1064,-1.48,1.72,0.12,2,8,0.04
"C50H90O8","lipid","aliphatic","aliphatic",0.0435,-1.48,1.8,0.16,-2,6,-0.04
"C52H98O6","lipid","aliphatic","aliphatic",0.0204,-1.6538,1.88,0.12,-2,4,-0.0385
"C45H85O9N1","lipid","aliphatic","aliphatic+N",-0.038,-1.4222,1.89,0.2,-6,4,-0.1333
"C48H85O9N1","lipid","aliphatic","aliphatic+N",0.0353,-1.3333,1.77,0.19,-3,7,-0.0625
"C48H97O6N1","lipid","aliphatic","lipid",-0.0682,-1.7083,2.02,0.12,-6,1,-0.125
"C45H68O11","lipid","aliphatic","aliphatic",0.1646,-1.0222,1.51,0.24,1,12,0.0222
"C46H72O10","lipid","aliphatic","aliphatic",0.1463,-1.1304,1.57,0.22,1,11,0.0217
"C43H81O12P1","lipid","aliphatic","aliphatic",-0.0833,-1.3256,1.88,0.28,-9,4,-0.2093
"C48H80O8","lipid","aliphatic","aliphatic",0.1136,-1.3333,1.67,0.17,1,9,0.0208
"C45H84O10","lipid","aliphatic","aliphatic",-0.025,-1.4222,1.87,0.22,-6,4,-0.1333
"C46H88O9","lipid","aliphatic","aliphatic",-0.0361,-1.5217,1.91,0.2,-6,3,-0.1304
"C56H84O4","lipid","aliphatic","aliphatic",0.2407,-1.3571,1.5,0.07,11,15,0.1964
"C50H92O8","lipid","aliphatic","aliphatic",0.0217,-1.52,1.84,0.16,-3,5,-0.06
"C44H83O10N1","lipid","aliphatic","aliphatic+N",-0.0526,-1.3636,1.89,0.23,-7,4,-0.1591
"C45H87O9N1","lipid","aliphatic","aliphatic+N",-0.0633,-1.4667,1.93,0.2,-7,3,-0.1556
"C46H91O8N1","lipid","aliphatic","aliphatic+N",-0.0732,-1.5652,1.98,0.17,-7,2,-0.1522
"C46H62O13","lignin","unsaturated/lignin","unsaturated/lignin",0.2405,-0.7826,1.35,0.28,3,16,0.0652
"C46H74O10","lipid","aliphatic","aliphatic",0.122,-1.1739,1.61,0.22,0,10,0
"C47H78O9","lipid","aliphatic","aliphatic",0.1059,-1.2766,1.66,0.19,0,9,0
"C46H78O12","lipid","aliphatic","aliphatic",0.05,-1.1739,1.7,0.26,-4,8,-0.087
"C44H82O11","lipid","aliphatic","aliphatic",-0.039,-1.3636,1.86,0.25,-7,4,-0.1591
"C48H82O8","lipid","aliphatic","aliphatic",0.0909,-1.375,1.71,0.17,0,8,0
"C47H82O11","lipid","aliphatic","aliphatic",0.0361,-1.2766,1.74,0.23,-4,7,-0.0851
"C45H86O10","lipid","aliphatic","aliphatic",-0.05,-1.4667,1.91,0.22,-7,3,-0.1556
"C55H82O5","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2381,-1.3091,1.49,0.09,10,15,0.1818
"C48H86O10","lipid","aliphatic","aliphatic",0.0233,-1.375,1.79,0.21,-4,6,-0.0833
"C46H90O9","lipid","aliphatic","aliphatic",-0.0602,-1.5652,1.96,0.2,-7,2,-0.1522
"C49H90O9","lipid","aliphatic","aliphatic",0.0112,-1.4694,1.84,0.18,-4,5,-0.0816
"C50H95O6P1","lipid","aliphatic","aliphatic",0,-1.66,1.9,0.12,-3,4,-0.06
"C50H94O8","lipid","aliphatic","aliphatic",0,-1.56,1.88,0.16,-4,4,-0.08
"C51H98O7","lipid","aliphatic","aliphatic",-0.0105,-1.6471,1.92,0.14,-4,3,-0.0784
"C44H85O10N1","lipid","aliphatic","aliphatic+N",-0.0789,-1.4091,1.93,0.23,-8,3,-0.1818
"C45H89O9N1","lipid","aliphatic","aliphatic+N",-0.0886,-1.5111,1.98,0.2,-8,2,-0.1778
"C46H76O10","lipid","aliphatic","aliphatic",0.0976,-1.2174,1.65,0.22,-1,9,-0.0217
"C47H80O9","lipid","aliphatic","aliphatic",0.0824,-1.3191,1.7,0.19,-1,8,-0.0213
"C48H88O10","lipid","aliphatic","aliphatic",0,-1.4167,1.83,0.21,-5,5,-0.1042
"C52H88O7","lipid","aliphatic","aliphatic",0.1134,-1.4231,1.69,0.13,2,9,0.0385
"C49H92O9","lipid","aliphatic","aliphatic",-0.0112,-1.5102,1.88,0.18,-5,4,-0.102
"C50H96O8","lipid","aliphatic","aliphatic",-0.0217,-1.6,1.92,0.16,-5,3,-0.1
"C51H100O7","lipid","aliphatic","aliphatic",-0.0316,-1.6863,1.96,0.14,-5,2,-0.098
"C52H104O6","lipid","aliphatic","lipid",-0.0408,-1.7692,2,0.12,-5,1,-0.0962
"C54H108O2","lipid","aliphatic","lipid",0,-1.9259,2,0.04,-1,1,-0.0185
"C50H95O5N1","lipid","aliphatic","aliphatic+N",0.0108,-1.64,1.9,0.1,-2,4,-0.04
"C51H99O4N1","lipid","aliphatic","aliphatic+N",0,-1.7255,1.94,0.08,-2,3,-0.0392
"C52H103O3N1","lipid","aliphatic","aliphatic+N",-0.0101,-1.8077,1.98,0.06,-2,2,-0.0385
"C41H74O14","protein","aliphatic","aliphatic",-0.0588,-1.122,1.8,0.34,-9,5,-0.2195
